chg_cod_ext_id,chg_desc,ref_eff_ts,row_sta_cd,table_int_id,ref_int_id,org_int_id,lst_mod_id,lst_mod_ts,compute_0010,org_nm,gl_account_id,gl_sub_acct,chg_type_int_id,cod_dtl_ds,active_dt,cod_dtl_ext_id,chg_amt_1,cpt4_ext_id,gl_stat
2860480,DECADRON(DEXAMETHASONE) TAB:4MG,09/12/2011 08:05:54:5,A,600,37379,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,12/10/2015 00:00:00,0636,0,J8540,
2860481,CARDIZEM SR(DILTIAZEM) CAP:60MG,09/12/2011 08:05:54:5,A,600,39037,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860482,DECLOMYCIN(DEMECLOCYCLINE) TAB:150MG,09/12/2011 08:05:54:5,A,600,39038,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860483,DECLOMYCIN TAB 300MG,09/12/2011 08:05:54:5,A,600,25899,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0637,0,,
2860484,DECONAMINE SR CAP,09/12/2011 08:05:54:5,A,600,25900,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0637,0,,
2860486,FLOVENT(FLUTICASONE) MDI:110MCG INH,09/12/2011 08:05:54:5,A,600,39039,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860488,DEMEROL(MEPERIDINE) SYR:100MG/ML,09/12/2011 08:05:54:5,A,600,31409,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J2175,
2860491,DEMEROL(MEPERIDINE) SYR:25MG/ML,09/12/2011 08:05:54:5,A,600,31413,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J2175,
2860492,lamISIL(TERBINAFINE) TAB:250MG,09/12/2011 08:05:54:5,A,600,39040,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860494,AGRYLIN(ANAGRELIDE) CAP:0.5MG,09/12/2011 08:05:54:5,A,600,39041,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860495,DEMEROL(MEPERIDINE) SYR:50MG/ML,09/12/2011 08:05:54:5,A,600,31420,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J2175,
2860496,CEREBYX(FOSPHENYTOIN) SDV:100MG/2ML IV,09/12/2011 08:05:54:5,A,600,31426,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,Q2009,
2860497,DEMEROL(MEPERIDINE)CARP:50MG,09/12/2011 08:05:54:5,A,600,40104,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/09/2017 00:00:00,0636,0,J2175,
2860498,VEPESID(ETOPOSIDE) CAP:50MG,09/12/2011 08:05:54:5,A,600,25913,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0637,0,,
2860499,DEMEROL TAB 100MG,09/12/2011 08:05:54:5,A,600,25914,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0637,0,,
2860500,DEMEROL(MEPERIDINE) TAB:50MG,09/12/2011 08:05:54:5,A,600,39042,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860501,DEPAKENE CAP 250MG,09/12/2011 08:05:54:5,A,600,25916,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0637,0,,
2860502,DEPAKOTE(DIVALPROEX) TAB:250MG,09/12/2011 08:05:54:5,A,600,39043,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860503,DEPO-MEDROL(METHYLPREDNISOLON)SDV:40MGM,09/12/2011 08:05:54:5,A,600,31442,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J1030,
2860504,DEPO-MEDROL(METHYLPREDNISOLON)SDV:80MGM,09/12/2011 08:05:54:5,A,600,31450,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J1040,
2860505,CARDIZEM(DILTIAZEM) SDV:25MG/5ML INJ,09/12/2011 08:05:54:5,A,600,31455,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J3490,
2860507,DOXORUBICIN LIPSOME INJ 20MG,09/12/2011 08:05:54:5,A,600,31458,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J9001,
2860511,DIPRIVan(PROPOFOL)SDV:200MG/20ML INJ,09/12/2011 08:05:54:5,A,600,36979,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,10/26/2015 00:00:00,0636,0,J2704,
2860512,DIPRIVAN INF SET,09/12/2011 08:05:54:5,A,600,25922,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0272,46.53,,
2860513,ACTIVASE CATHFLO(ALTEPLASE) SDV:2MG INJ,09/12/2011 08:05:54:5,A,600,31467,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J2997,
2860514,ACTIVASE(ALTEPLASE) SDV:50MG INJ,09/12/2011 08:05:54:5,A,600,31472,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J2997,
2860516,DESFERAL(DEFEROXAMINE) SDV:500MG INJ,09/12/2011 08:05:54:5,A,600,31476,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J0895,
2860517,DESITIN(COD LIVER/ZINC) OINT 120G,09/12/2011 08:05:54:5,A,600,31483,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0637,0,A9270GY,
2860518,TIMENTIN IV: 3.1G/NS 100ML,09/12/2011 08:05:54:5,A,600,39044,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0250,0,,
2860519,DESYREL TAB 100MG,09/12/2011 08:05:54:5,A,600,25924,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0637,0,,
2860520,INVANZ(ERTAPENEM) SDV:1G INJ,09/12/2011 08:05:54:5,A,600,31486,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J1335,
2860521,INVANZ 1G/NS 50ML INJ,09/12/2011 08:05:54:5,A,600,31491,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J1335,
2860522,DESYREL(TRAZODONE) TAB:50MG,09/12/2011 08:05:54:5,A,600,39045,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860523,DEXAMETHASONE INJ 4MG,09/12/2011 08:05:54:5,A,600,40098,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/09/2017 00:00:00,0636,0,J1100,
2860525,D50W(DEXTROSE) SYRN 50ML:50%,09/12/2011 08:05:54:5,A,600,25927,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0250,0,,
2860527,DIABENESE(CHLORPROPAMIDE) TAB:100MG,09/12/2011 08:05:54:5,A,600,25928,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0637,0,,
2860528,DIABENESE(CHLORPROPAMIDE) TAB:250MG,09/12/2011 08:05:54:5,A,600,25929,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0637,0,,
2860531,COPAXONE(GLATIRAMER ACET) SDV:20MG,09/12/2011 08:05:54:5,A,600,40041,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/09/2017 00:00:00,0637,0,J1595GY,
2860532,DIAMOX CAP 500MG SEQUEL,09/12/2011 08:05:54:5,A,600,25930,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0637,0,,
2860533,DIAMOX (ACETAZOLAMIDE) SDV:500MG INJ,09/12/2011 08:05:54:5,A,600,31502,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J1120,
2860534,DIAMOX TAB 125MG,09/12/2011 08:05:54:5,A,600,27988,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0259,16.83,,
2860535,DIAMOX(ACTAZOLAMIDE) TAB:250MG,09/12/2011 08:05:54:5,A,600,39046,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860536,ABELCET IVPB,09/12/2011 08:05:54:5,A,600,35918,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,08/27/2013 00:00:00,0636,0,J0287,
2860538,AREDIA INFUSION,09/12/2011 08:05:54:5,A,600,35964,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,08/28/2013 00:00:00,0636,0,J2430,
2860539,CAMPTOSAR IV:,09/12/2011 08:05:54:5,A,600,35991,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,08/28/2013 00:00:00,0636,0,J9206,
2860540,FLUDARA IV: 50MG/D5W 100ML,09/12/2011 08:05:54:5,A,600,35988,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,08/28/2013 00:00:00,0636,0,J9185,
2860542,HERCEPTIN IV: 220MG/NS 100ML,09/12/2011 08:05:54:5,A,600,35995,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,08/28/2013 00:00:00,0636,0,J9355,
2860543,HYCAMTIN (TOPOTECAN) IV:,09/12/2011 08:05:54:5,A,600,39047,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0636,0,J9351,
2860544,IMMUNE GLOBULIN(IVIG) 10GM INJ,09/12/2011 08:05:54:5,A,600,36980,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,10/26/2015 00:00:00,0636,0,J1459,
2860545,IMMUNE GLOBULIN IV: 6G/SW 200ML,09/12/2011 08:05:54:5,A,600,35953,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,08/27/2013 00:00:00,0636,0,J1563,
2860548,LANOXIN(DIGOXIN) AMP:500MCG/2ML INJ,09/12/2011 08:05:54:5,A,600,31508,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J1160,
2860549,PARAPLATIN (CARBOplatin) INFUSION,09/12/2011 08:05:54:5,A,600,35986,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,08/28/2013 00:00:00,0636,0,J9045,
2860551,LANOXIN(DIGOXIN) TAB:125MCG,09/12/2011 08:05:54:5,A,600,39048,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860552,LANOXIN(DIGOXIN) TAB:250MCG,09/12/2011 08:05:54:5,A,600,39049,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860553,DILANTIN(PHENYTOIN) CAP:100MG,09/12/2011 08:05:54:5,A,600,39050,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860554,DILANTIN(PHENYTOIN) CHEWTAB:50MG,09/12/2011 08:05:54:5,A,600,39051,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860555,DILANTIN(PHENYTOIN)SDV:100MG/2ML INJ,09/12/2011 08:05:54:5,A,600,31530,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J1165,
2860556,diFLUCan(FLUCONAZOLE) BAG:200MG INJ,09/12/2011 08:05:54:5,A,600,31534,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J1450,
2860558,DILAUDID(HYDROMORPHONE) TAB:2MG,09/12/2011 08:05:54:5,A,600,39052,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860559,DILAUDID(HYDROMORPHONE) CPJ:2MG/ML INJ,09/12/2011 08:05:54:5,A,600,31547,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J1170,
2860560,DILAUDID INJ 4MG,09/12/2011 08:05:54:5,A,600,31550,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J1170,
2860561,TAXOTERE IV,09/12/2011 08:05:54:5,A,600,35987,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,08/28/2013 00:00:00,0636,0,J9171,
2860562,HYDROMORPHONE TABS:2MG,09/12/2011 08:05:54:5,A,600,25905,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0637,0,,
2860563,RHO (D) IMMUNE GLOB 1500IU INJ,09/12/2011 08:05:54:5,A,600,36981,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,10/26/2015 00:00:00,0636,0,J2790,
2860564,DILAUDID TAB 4MG,09/12/2011 08:05:54:5,A,600,25970,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0250,0,,
2860565,GEMZAR IV:,09/12/2011 08:05:54:5,A,600,35990,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,08/28/2013 00:00:00,0636,0,J9201,
2860566,XIGRIS(DROTRECOGIN ALFA)SDV:5MG,09/12/2011 08:05:54:5,A,600,25971,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0250,0,,
2860567,ARAVA(LEFLUNOMIDE)TAB:10MG,09/12/2011 08:05:54:5,A,600,25972,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0637,0,,
2860568,DIPRIVAN(PROPOFOL)1% AMP:10MG/ML20ML INJ,09/12/2011 08:05:54:5,A,600,36072,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/07/2013 00:00:00,0636,0,,
2860570,ACTONEL(RISEDRONATE SOD)TAB:5MG,09/12/2011 08:05:54:5,A,600,39053,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860572,DIP/TET (DT) ADSORBED VACC < 7YRS IM,09/12/2011 08:05:54:5,A,600,25974,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0636,0,90702,
2860573,DIPROLENE(BETAMET DIPRO) 0.05% OINT:15GM,09/12/2011 08:05:54:5,A,600,39054,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860574,DISALCID(SALSALATE) TAB:500MG,09/12/2011 08:05:54:5,A,600,39055,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860575,DITROPAN(OXYBUTYNIN) TAB:5MG,09/12/2011 08:05:54:5,A,600,39056,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860576,VENOFER(IRON SUCROSE)SDV:100MG/5ML,09/12/2011 08:05:54:5,A,600,38569,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,08/24/2017 00:00:00,0636,0,J1756,
2860577,WELLBUTRIN(BUPROPION)TAB:100MG,09/12/2011 08:05:54:5,A,600,39057,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860578,WELLBUTRIN SR(BUPROPION)TAB:100MG,09/12/2011 08:05:54:5,A,600,39058,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860580,TUMS(CALCIUM CARBONATE)TAB:500MG,09/12/2011 08:05:54:5,A,600,39059,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860581,FLEET ADULT(SOD PHOS)ENEMA:135ML,09/12/2011 08:05:54:5,A,600,31591,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0637,0,A9270GY,
2860582,DIURIL TAB 500MG,09/12/2011 08:05:54:5,A,600,25983,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0637,0,,
2860583,METROGEL(METRONIDAZOLE)GEL 1%: 60GM,09/12/2011 08:05:54:5,A,600,39060,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860584,DOBUTAMINE SDV:250MG/20ML INJ,09/12/2011 08:05:54:5,A,600,31599,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,05/05/2012 00:00:00,0636,0,J1250,
2860587,GINKGO BILOBA EXTRACT TAB/CAP,09/12/2011 08:05:54:5,A,600,25985,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,03/23/2012 00:00:00,0637,0,,
2860588,METHADONE TAB:10MG,09/12/2011 08:05:54:5,A,600,39061,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
2860589,PREDNISONE TAB:1MG,09/12/2011 08:05:54:5,A,600,37783,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,07/06/2016 00:00:00,0636,0,J7512,
2860591,NASONEX(MOMETOASONE FUROAT)SPRY 17G,09/12/2011 08:05:54:5,A,600,39062,19,CNV_charge_master,09/12/2011 08:05:54:5,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA HOSPITAL MEDICAL CENTER,4710,,14791,Charge,11/06/2017 00:00:00,0637,0,,
